,Name,Comment,Time,Likes,Reply Count
2638,Master Mind,"Ficou com dó ? Leve ele pra morar na tua casa. O cara é um folgado, pedindo coisas, expôs a mulher narrando detalhes, Tem que ir atrás da família dele  e ver o porque ele foi parar na rua. Santo ele não é, não se deixe enganar por um bom papo, nem tudo que brilha é ouro.",2022-03-24T15:00:08Z,0,
2639,Jorge Neto,Oportunidade pra pegar casadas.?,2022-03-24T14:58:44Z,0,
2640,Elves Barbosa,Por isso a mulherada  cai matando… acredita em tudo.,2022-03-24T14:53:52Z,0,
2641,Sandra Conçalves,marido além de chifrudo ainda é covarde,2022-03-24T14:36:16Z,0,0
2642,SAMURAI FERRAMENTAS & Eletrônicos,Bicho é bom de labia,2022-03-24T14:36:15Z,0,0
2643,Diego Nunes,"Acho q essa mulher já tinha esse hábito de pedir em namoro os caras q ela achava interessante, só q com o morador de rua teve o azar de ser flagrada pelo marido

Ela quase acaba com a vida desse cidadão por ser promíscua, essa é a vdd",2022-03-24T14:36:15Z,1,0
2644,Giselle Corrêa,A reportagem é só ir a delegacia e confirmar essa história da primeira mulher arrastada pelo carro .,2022-03-24T14:36:14Z,0,0
2645,Tatiana Feubach,Nossa ele fala melhor do que eu!! Abismada.,2022-03-24T14:36:11Z,0,0
2646,Aline Fernandes,Ele ainda é sarcástico na entrevista...,2022-03-24T14:36:09Z,0,0
2647,Alberto Júlio,"O Givaldo se expressa super bem.
Desejo que tenha uma vida melhor depois de toda essa repercussão.
Se aproveitar o hype e se candidatar a deputado tem boa chances de ganhar. (ironia)",2022-03-24T14:36:07Z,0,0
2648,Paloma Almeida,Sinceramente eu acho q qualquer marido teria a reação do personal então eu não julgo a atitude dele. E no final ainda não entendi se a mulher estava em surto.,2022-03-24T14:36:07Z,0,0
2649,Iara Silva,"Gente assisti a entrevista do marido lá o marido fala que a mulher está no hospital, peço as autoridades que vão lá verificar pois acredito que estão dopando  essa mulher (o corno não quer que ela fale a verdade).",2022-03-24T14:36:07Z,1,0
2650,Beatriz C.,"Quanto ódio gratuito nos comentários... Espero que o Gilvaldo melhore de vida, assim como todos que estão em situação de rua.",2022-03-24T14:36:06Z,0,0
2651,Rodrigo Rocha,Mendigo é 17 😎👉👉,2022-03-24T14:36:06Z,0,0
2652,Roberta,Como assim aquele video n era eles? Kkkkkk,2022-03-24T14:36:00Z,0,0
2653,ISIS DE ANDRADE,"Minha opinião: se expressar bem é uma capacidade adquirida,, isso não torna uma pessoa boa,,ele agiu de má fé,, abusou da fraqueza mental da moça,, ninguém é inocente nessa história.
Toda ação tem uma reação!!!",2022-03-24T14:35:57Z,16,0
2654,Aline França França,REENCONTRO DE AMOR DE OUTRAS VIDAS KKKK,2022-03-24T14:35:54Z,0,0
2655,Marise Zuriaga,Mais uma vez venho pedir para que melhorem o áudio de vcs....muito ruim,2022-03-24T14:35:49Z,0,0
2656,Fellype Menezes,O áudio ficou péssimo,2022-03-24T14:35:49Z,0,0
2657,Tezinha Pereira,"Ela queria que o marido visse pq parou justamente em frente a casa 🤔pq uma mulher que age assim vive em um casamento? Deveria ficar livre, o mendingo se apaixonou 🤭",2022-03-24T14:35:49Z,0,0
2658,Isadora,"Aquela boca doce kkkkkkkkkkkkkkk ele tá apaixonado, viu",2022-03-24T14:35:49Z,0,0
2659,JR_BR,GILVALDO ALVES 2022 para presidente do Brasil.,2022-03-24T14:35:48Z,0,0
2660,Rodrigo Martinez,GIVALDO pra Presidente!!!!,2022-03-24T14:35:46Z,0,0
2661,Sales M.,"A Cara concerteza essa mulher estava com sérios problemas, não digo em relação de ela ter tido relação com o Genivaldo mas pelo fato dela ter feito isso deferente da sua própria residência",2022-03-24T14:35:46Z,0,0
2662,Eraldo Carvalho,Tem um vídeo em que Dr Enéas fala sobre inteligência e  cultura; esse cara é  inteligente!,2022-03-24T14:35:45Z,0,0
2663,Gennerson Almeida,Ele poderia aproveitar a fama e se candidatar pra Presidente.,2022-03-24T14:35:42Z,0,0
2664,Rhadyja /Rukia,O CARA FALANDO DA MULHER KKKKKKKKKKKKKKKKK locão KKKKKKKKKKK certeza que foi o melhor acontecimento da vida dele com uma mulher,2022-03-24T14:35:40Z,0,0
2665,Márcia Lira,Esse cara merece uma chance d ser feliz.... muito intelligente,2022-03-24T14:35:40Z,0,0
2666,Carlos eduardo Paiva siqueira,Aqui estou vendo um homem inocente. Se tem aguem errado eo corno do personal. E ainda percebi q talves ela tenha dado o rabo a mais gente. 🤔,2022-03-24T14:35:39Z,1,0
2667,isa silva,Mais sem noção do que esse mendigo são esses bocos dando um de reporte pra esse cara,2022-03-24T14:35:37Z,0,0
2668,Igor Pimentel,"Atualizem os termos. Não se usa mais ""sem teto"" e sim pessoa em situação de rua!",2022-03-24T14:35:37Z,1,0
2669,Fernando Silva,Por isso que prefiro as prostitutas. Olha o tanto de santinha e moça de família nos comentários faltando levar o mendigo pra casa tbm?,2022-03-24T14:35:37Z,0,0
2670,João Victor,o cara foi talarico e vagabundo ainda defende ele kkkkkkkkkkkkkk tem que se fuder mesmo,2022-03-24T14:35:33Z,0,0
2671,Alphard,"Ela queria dar.Ele queria comer.
Ainda tão metendo o loco q ela tem problema de cabeça 
Mulher é sempre a santa.

O golpe tá aí cai quem quer.",2022-03-24T14:35:33Z,0,0
2672,Marciele Pereira ,"13:51 _Ele começa a falar sobre a mulher do Personal.
Espero ter ajudado😅😘",2022-03-24T14:35:30Z,2,0
2673,22200022,1 minuto de silencio foi foda!!!!!!kkkkkkkkkkkkkkkkkkkkkkkkk,2022-03-24T14:35:29Z,0,0
2674,Itala Kissya,Só não gostei da parte que ele se diz ser bolsominio 😂,2022-03-24T14:35:29Z,0,0
2675,Leonardo Santana,Baiano é  foda !!!,2022-03-24T14:35:29Z,0,0
2676,Karol Melo,"Eu devo ser de outro planeta, pq não consegui identificar inteligência alguma nele! Mto pelo contrário, o cara fala vaaarias coisas sem sentido, aleatórias, desnecessarias.... Isso faz dele um estuprador??? LÓGICO QUE NÃO! O sexo foi consentido? Eu acredito que sim mesmo!! A mulher não foi obrigada a nada e o marido não enxerga a realidade, ok!  Mas Givaldo inteligente???? Por favor gente.... 😒",2022-03-24T14:35:26Z,1,0
2677,jp sabino,"valeu cada bicuda : ""mendingo metelão""

HAHAHAHAHAHAHAHAHAHA",2022-03-24T14:35:26Z,0,0
2678,Michael Rocha,Ele explicando o ato....eo careca querendo rir..... Kkkkkkkkkkkkkkk,2022-03-24T14:35:25Z,0,0
2679,Plantas crescendo ao vivo!,Givaldo vai ser Instrutor de Crossfit,2022-03-24T14:35:25Z,0,0
2680,Jonking,Muito detalhes,2022-03-24T14:35:24Z,0,0
2681,Vídeos Diversos Diversos,Parabéns a todos! tava tão bom que não queria que terminasse......,2022-03-24T14:35:23Z,0,0
2682,gil costa,Uma mão no volante outra no carinho 🤡🤡,2022-03-24T14:35:17Z,0,0
2683,eliete carneiro da Silva,Mas ele disse q o cara do video nao era ele,2022-03-24T14:35:15Z,0,0
2684,Daniel Gonçalves,"Mano, o mendigo ficou apaixonado kkkkkkkkkkkk",2022-03-24T14:35:14Z,0,0
2685,Emanuelle Prates,"Esse cara não me convenceu em nada, achei ele muito artista viu",2022-03-24T14:35:12Z,0,0
2686,Alexandre Oliveira,"O fato dele falar bem não retira a culpa dele também, e ridículo alguém se prestar a esse papel  de entrevistar um lixo de ser humano desse.",2022-03-24T14:35:12Z,0,0
2687,Lilian,do nada o mendigo falou um minuto de silêncio kkkkkk,2022-03-24T14:35:12Z,0,0
2688,black night tkd,"Ou seja: a mulher deu pra dois mendigos !!!
E sempre na frente de casa!!!",2022-03-24T14:35:11Z,0,0
2689,Gerald De rivia,A única coisa que ele é é bom de labia ganhou todo o mundo nos comentários kkkkk cada uma viu coitado do marido dessa mulher,2022-03-24T14:35:10Z,0,0
2690,Rogerson Nunes,Bagulho doido kkkkkkkkkk,2022-03-24T14:35:08Z,0,0
2691,TIRINGA DO BPV,Kkkkkkkkk que história louca kkkkkk,2022-03-24T14:35:08Z,0,0
2692,Celia Maria,Vou te dizer  mais estão  melhor que  MUITO SHOW DE TELEVISÃO    ESTÃO NA MÍDIA  A ONDE FOREM  VAI SER RECONHECIDOS   COMO  ATORES MEIO FAJUTO MAIS ESTÃO,2022-03-24T14:35:08Z,0,0
2693,Cida Bueno,"Tô chocada com essa entrevista,  eita que o moço fala bem e agora?",2022-03-24T14:35:06Z,0,0
2694,Antonio Luiz de Paula Oliveira,"Uma,pena o que aconteceu,com ele. Parece,ser uma pessoa de bem,que simplesmente,precisa de mais oportunidades. Essa,história,não vai, terminar aí.",2022-03-24T14:35:04Z,0,0
2695,Alysson Fernandes,"Total solidariedade à ele, desejo uma verdadeira reviravolta em sua vida e que ele possa se reerguer.",2022-03-24T14:34:59Z,29,0
2696,suricazzo,o único problema é que vota mal,2022-03-24T14:34:58Z,0,0
2697,Lucas Costa,Que lábia bicho,2022-03-24T14:34:50Z,0,0
2698,augusto bomfim,"kkkkkkkkkkkkkkkkkkkkkkkkkkkk um minuto de silencio e contem por favor, o careca se controlando pra não rir kkkkkkkkkkkkkkkkkkkk",2022-03-24T14:34:49Z,0,0
2699,Raphael Schwab,"Ele precisa de atendimento psicológico com urgência, muita confusão mental",2022-03-24T14:34:49Z,1,0
2700,José Neto Lima,"Kkkkkkk esse cara é um lunático mano, Vocês não percebem kkk",2022-03-24T14:34:48Z,0,0
2701,Paulo Pires,"Rapaz agora entendi tudo ,a missionária queria um cara com cérebro , não apenas com músculos. Tinha um amigo meu que era morador de rua e falava inglês e era advogado por motivos familiares se desiludiu e foi viver na rua.",2022-03-24T14:34:47Z,1,0
2702,Rafael Santos,"os cara n perguntou nada, não perguntou na ora que ele balançou o saco na frente da sogra e a filha, o que ele falou pra falou pra ela que tudo tava fazendo sentido, kd ficou muita coisa sem explicar....",2022-03-24T14:34:45Z,0,0
2703,marta freira,"É nítido que esse homem precisa de um tratamento piscológico.
Apesar de se expressar bem, ele é mentalmente abalado.",2022-03-24T14:34:43Z,1,0
2704,Diego Silvério,Galera impressionada com a maneira q o cara se expressa. Isso demonstra o grande abismo que a maioria tem em relação aos moradores de ruas. Com certeza a maioria nunca conversou com um morador e provavelmente até levantam o vidro do carro qdo eles passam pedindo doações. os mesmos que disseram q ele se expressa bem demonstram o total preconceito com os moradores.,2022-03-24T14:34:42Z,0,0
2705,Clariane Roberto,cara os repórteres tentando segurar o riso,2022-03-24T14:34:41Z,0,0
2706,Cicero Nascimento,Mendigo de direita kkkkk,2022-03-24T14:34:41Z,0,0
2707,claudio lugato,Tá mais com cara de pé de pano disfarçado de morador de rua prá fofar a mulher do cara. kkkkkkkkkk,2022-03-24T14:34:41Z,0,0
2708,luis lima,Só falta ser chamado para reality show!,2022-03-24T14:34:39Z,1,0
2709,escaliante,Nessa história eu não sei quem tem mais problemas psicológicos rsrs que mulher maluca parou o carro em frente à casa dela pra dar pro mendigo rsr era óbvio que ia dar merda rsr,2022-03-24T14:34:37Z,0,0
2710,Leonardo Santana,Kakakakakakakakakakakakakakakakakakaka um minuto  de silêncio  kakakakakaka,2022-03-24T14:34:35Z,0,0
2711,isa silva,Sai daí doido,2022-03-24T14:34:35Z,0,0
2712,William Almeida,Ele se expressa muito bem tem tudo pra ser o novo participante do bbb o super mendigo uma  lenda .!,2022-03-24T14:34:35Z,1,0
2713,Luiza Neves,"*Que o desempregado consiga um emprego, que o doente seja curado e quem ler essa mensagem seja abençoado.*",2022-03-24T14:34:33Z,298,9
2714,Leo Wallker,"E que nenhum mendigo coma minha mulher, amém",2022-03-24T15:26:45Z,1,
2715,Jonatas Cunha,E ques peitos abençoados! :p,2022-03-24T15:16:47Z,0,
2716,Samia Martins,Amém,2022-03-24T15:16:35Z,0,
2717,Rayza Alves,@MESTRE KHAN kkkkkkkkkkkkkkkk,2022-03-24T15:15:52Z,1,
2718,Augusto Nunes,Que o comedor de casadas tbm. Amém,2022-03-24T15:12:31Z,1,
2719,MESTRE KHAN,Que o mendigo consiga uma casada!,2022-03-24T15:06:44Z,5,
2720,Camylla Rocha,Amém,2022-03-24T15:06:32Z,0,
2721,Fernanda Beatriz,Amém,2022-03-24T15:05:57Z,0,
2722,Lorenna Alves,Amém,2022-03-24T15:03:18Z,0,
2723,Maria Amorim,Meu Deus! A mulher se apaixonou! Um príncipe!!,2022-03-24T14:34:32Z,0,0
2724,Homer JJay. Simpson,"Jeito de pagodeiro, cantor de samba",2022-03-24T14:34:31Z,1,0
2725,Patricia Ferreira,"Deus o abençoe ele! 
De um caminho de vitórias!",2022-03-24T14:34:30Z,1,0
2726,Rosali Gemaque,Já teve algo e alguém na vida agora se encontra nessa condição que não anulou todo conhecimento e desenvoltura na fala. Sabe se expressar mto bem.,2022-03-24T14:34:27Z,0,0
2727,Alessandra Britto,Pqp! Que homem bem esclarecido 😳😳😳 que dicção 👏👏👏,2022-03-24T14:34:26Z,1,0
2728,Ysabel Lima,Então ele tava limpinho menos mal,2022-03-24T14:34:25Z,0,0
2729,bruna christina,Esse cara é parente da Dilma kkkkkkkkkkks,2022-03-24T14:34:22Z,0,0
2730,Talison cortes oficial,ELE TEM UM PORTUGUÊS LINDO... FALA MUIIITOO BEEM ... GENTE DEEM UMA OPORTUNIDADE DE EMPREGO A ESSE RAPAZ,2022-03-24T14:34:22Z,0,0
2731,Edson soriano,Hapaz o cara é bom de fala olha só  nunca julgue as pessoas,2022-03-24T14:34:18Z,0,0
2732,Matheus domingos,"Que entrevista incrível, o Edivaldo sabe se expressar bem e de forma impressionante! 👏🏾",2022-03-24T14:34:16Z,7,0
2733,leonardo costa,A cara dos caras na parte do piiiii kkkkkkkkkkkkk,2022-03-24T14:34:16Z,0,0
2734,Ton Andrade,xaropeta total kkkkkkk,2022-03-24T14:34:16Z,0,0
2735,Foi!!!,"Espero de coração q alguém o ajude, com emprego, cuidados médicos etc.",2022-03-24T14:34:15Z,0,0
2736,JoTacilio MarTins Silva,"Ele sabe que já tivemos a segunda guerra mundial, mas o ""Pau no Guedes"" não sabe... Kkkkkkkk",2022-03-24T14:34:12Z,0,0
2737,MegaHero YTCR,"O cara só se importa com o físico da mulher, nem lida para moralidade b5sta dela.",2022-03-24T14:34:11Z,0,0
2738,Graziele Medeiros,Nem todo mundo que Mora na rua é Analfabeto ou ignorante... As vezes a própria família contribuí para isso independente do caso dele... Sempre falo isso as vezes a pessoa tem uma família com condições e simplesmente não conseguem conviverem juntos por diversas situações. Por isso Jesus sabiamente ensinou Não Julgais,2022-03-24T14:34:09Z,0,0
2739,isa silva,Só fala água Kkkk,2022-03-24T14:34:08Z,0,0
2740,Vinicius Bianchi,Kkkkkkkkkkkkk Esse cara é esquizofrênico brother.. a fala dele diz tudo.. kkkkkkk,2022-03-24T14:34:07Z,0,0
2741,Suelen Aquino,Ele so mentiu na cor do carro ...pois era branco sim,2022-03-24T14:34:06Z,0,0
2742,Luan- guest,"Esse é cara e bem lúcido nas suas palavras, acho que ele merece uma chance melhor na vida",2022-03-24T14:34:05Z,9,0
2743,Doralice Rocha,"Nossa o cara e muito inteligente...
Uma fala coerente ...tem boa dicção.",2022-03-24T14:34:03Z,0,0
2744,refugiado,🤢🤮🤮🤮,2022-03-24T14:33:58Z,0,0
2745,Alessandra,https://youtu.be/AwC13-m8ZiE,2022-03-24T14:33:56Z,0,0
2746,Sandra Silva,Ele tem uma alma linda pura diante de tantas coisas ruins que lhe aconteceu meu Deus prepara tudo de melhor pra ele e pra todos que vivem nessa situação de rua e não consegue conviver com suas famílias 😔😢😭Deus é bom o tempo todo,2022-03-24T14:33:52Z,3,0
2747,Alessandra,https://youtu.be/AwC13-m8ZiE,2022-03-24T14:33:49Z,0,0
2748,Fabricia Teixeira,"Gente, chorei de rir, o cara é mto inteligente, coitado né kkkkk
A moça caiu na lábia",2022-03-24T14:33:48Z,0,0
2749,SARA_GAME ❤,Ele fala bem ...nossa,2022-03-24T14:33:48Z,0,0
2750,Rodrigo,Até ele é Bolsonaro !!! É nóis 22 junto com todo o Brasil !,2022-03-24T14:33:46Z,0,0
2751,José  Gomes,Minha opinião ele está certo.  Eu comia do mesmo jeito 😋😋😋,2022-03-24T14:33:45Z,0,0
2752,Josinha,Toooooma metrópoles kkkkk Ainda levou uma propaganda pro Bolsonaro 💖💖 #LulaNACADEIA,2022-03-24T14:33:43Z,1,0
2753,Julio Cesar Ferreira Lavesso,"Ela nitidamente  se apaixonou por ele talvez  o marido não era cordial com ela ela viu nele algo especial, no momento  da abordagem  do marido ela não esperava  ser pega no fraga fica em choque alguns dias ,se ela melhorar devia falar toda a verdade.",2022-03-24T14:33:40Z,0,0
2754,Taline Silva,Nossos punhos se encontram. Rs,2022-03-24T14:33:39Z,0,0
2755,Karla Katiuscia,"Meuuu Deussssss quantas curtidas merece essa entrevista ,deve ter um monte de homem recalcado com a oratória  desse rapaz kkkk  kkkkk",2022-03-24T14:33:38Z,0,0
2756,Eloise Machado,"A maneira poética como relatou o momento íntimo com a bela flor..., é visível que foi inesquecível e um momento único para ele😍. Ainda mais, quando fala do prazer que ela proporcionou...🥴‼️E ainda diz: ""...que ele não fez nenhum mal..."", e o marido foi muito violento com ele..."". Agora, ninguém fala da situação traumática para o marido.",2022-03-24T14:33:37Z,0,0
2757,William,O marido bateu pouco nele,2022-03-24T14:33:35Z,0,0
2758,Vitto Corleone,Cade a galera dos cortes?,2022-03-24T14:33:32Z,0,0
2759,Canal Guimarães oficial,Essa história tá muito esquisita 🤔 pode convencer a maioria agr eu não 😂😂,2022-03-24T14:33:32Z,0,0
2760,Fábio Castro,"Metaforando está salivando em analisar esse vídeo ! 
Mas tem sentido no que fala ! 
No meu sinal, tem pequenos sinais de problemas emocionais, que Deus abençoe ele e todos que sofreram com tudo isso !",2022-03-24T14:33:30Z,0,0
2761,mary sol,Kkkk sabia a Sandrinha estava mentindo o marido dela é chifrudo confirmado,2022-03-24T14:33:27Z,0,0
2762,Patricy Urzêda Amorim,"To morendo de rir desse cara, ele ta xonado kkkkk",2022-03-24T14:33:25Z,0,0
2763,Jéssica Jess Oliveira Oliver,"Caralho 
Tô besta",2022-03-24T14:33:25Z,0,0
2764,Gabriel,"Provavelmente perdeu na justiça tudo o quê tinha para ex mulher. E por isso foi pra rua o quê é muito comum no país que temos. País totalmente com leis feministas e a favor da mulher, nas primeiras falas vc percebe essa parte quando diz que saiu de casa. Por isso homens, fiquem espertos que isso está comum no Brasil.",2022-03-24T14:33:22Z,0,0
2765,Zanandrea Porto Vicente,Desculpa! Mas foi a entrevista mais engraçada que já assisti,2022-03-24T14:33:22Z,0,0
2766,Leydiane Silva,"Todas essas cidades que ele citou eu conheço, hj em dia moro em Campinas/SP... A sandra tem problemas a muitos anos 🤦🏻‍♀️ só que agr foi o auge msmo essa situação viu",2022-03-24T14:33:20Z,0,0
2767,Thais...,Ebaaaa finalmente a entrevista que eu tanto esperava,2022-03-24T14:33:20Z,0,0
2768,Bruno Guedes,Credo! Votou em Bolsonaro e vai votar de novo? Boa oratória não quer dizer inteligência! Não mesmo! Achei ele bem confuso apesar de falar bem.,2022-03-24T14:33:18Z,0,0
2769,João mamuty,Kkkkkkkkkk  que viagem kkkkkk,2022-03-24T14:33:15Z,0,0
2770,Dann Costa,"Ai o mendigo vai e agradece Bolsonaro por ter comido carne em seu governo kkkkkk ""Votei e votarei de novo em Bolsonaro """,2022-03-24T14:33:13Z,0,0
2771,Rosália Breitenbach,ENTREVISTA TOTALMENTE DESNECESSÁRIA .,2022-03-24T14:33:09Z,0,0
2772,Valentina Vicente,Fiquei chocada como ele é educado sabe falar bem... Concerteza aquela mulher enchergo nele qualidades pelo jeito é muito carinhoso sabe como tratar uma mulher. Deve ser muito carinhoso e Deus a ela oque não tinha em casa... Porque uma mulher linda com um corpo sensacional muitas das vezes passa desapercebida pelo marido... Concerteza ele deu o verdadeiro valor a ela fez coisas que quem sabe nem o próprio marido fez... Ele merece uma chance de sair das ruas e ter um trabalho digno é uma pessoa muito inteligente Concerteza Deus vai colocar uma pessoa maravilhosa em seu caminho.... Parabéns pela entrevista...,2022-03-24T14:33:08Z,0,0
